,B1_toa,B2_toa,B3_toa,B4_toa,B5_toa,B6_toa,B7_toa,B8_toa,B9_toa,B10_toa,B11_toa,DateTimeStamp
159,0.12878932058811188,0.1036042720079422,0.07820619642734528,0.058441612869501114,0.14228130877017975,0.05638230964541435,0.026297539472579956,0.07226498425006866,0.0007337701390497386,296.57769775390625,293.25592041015625,2014/08/30
160,0.126316636800766,0.10056242346763611,0.07114385068416595,0.06229407712817192,0.05659012496471405,0.03173471614718437,0.01787238009274006,0.06709922850131989,0.0008296589949168265,279.9355163574219,278.7436218261719,2016/02/09
161,0.1203029528260231,0.09536153078079224,0.06824120879173279,0.05115772783756256,0.108643539249897,0.04863113537430763,0.02062998339533806,0.06077732890844345,0.0006722084362991154,295.5282897949219,293.01861572265625,2018/08/25
162,0.13311666250228882,0.10940525680780411,0.08386989682912827,0.078590027987957,0.0859818384051323,0.09391764551401138,0.05625458434224129,0.09074972569942474,0.00038398397737182677,284.6917419433594,283.5693359375,2014/02/19
163,0.5422584414482117,0.5360791683197021,0.49478739500045776,0.4936273992061615,0.5440877079963684,0.4328162968158722,0.3663836121559143,0.5121206045150757,0.0356701985001564,262.4812927246094,261.0626525878906,2015/08/01
164,0.14377810060977936,0.12126034498214722,0.0950329527258873,0.07693368941545486,0.10179063677787781,0.05158053711056709,0.034686315804719925,0.08964569866657257,0.02003677934408188,288.1036376953125,284.8400573730469,2015/09/02
165,0.15426263213157654,0.1319677084684372,0.11190879344940186,0.09803687781095505,0.1682213842868805,0.09562720358371735,0.06041555106639862,0.1053527444601059,0.01949448697268963,291.56695556640625,288.3047790527344,2017/05/18
166,0.12346941232681274,0.1023198589682579,0.08371428400278091,0.0687953308224678,0.15207843482494354,0.07453007251024246,0.042234424501657486,0.07202921062707901,0.0007545669213868678,296.9822998046875,293.98541259765625,2015/05/29
167,0.13954386115074158,0.11706167459487915,0.09931837767362595,0.08153099566698074,0.16628004610538483,0.10370460897684097,0.05832144245505333,0.09239739179611206,0.002953538205474615,296.26123046875,293.3484191894531,2014/05/10
168,0.24684646725654602,0.23097668588161469,0.20717200636863708,0.19809120893478394,0.25004637241363525,0.21992836892604828,0.19685880839824677,0.2085341215133667,0.0011026645079255104,291.00067138671875,288.1875305175781,2020/06/27
